Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Vesa Lappalainen,OTHER_OUTDOOR,27.06.2018,13:45:02,03:03:28,39.60,,13.0,98.8,04:38,00:36,502,72,,,,0,276,344,,177.0,78.0,170,60,41,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:29:46,,2.7,22:13,,173,,1359.90,30.2,,
,00:29:47,,2.7,22:13,,173,,1360.40,30.2,,
,00:29:48,,2.7,22:13,,173,,1361.20,30.1,,
,00:29:49,,2.8,21:26,,173,,1362.10,30.3,,
,00:29:50,,2.9,20:41,,173,,1363.20,30.2,,
,00:29:51,,3.0,20:00,,173,,1364.10,30.1,,
,00:29:52,,3.0,20:00,,173,,1365.40,30.0,,
,00:29:53,,3.0,20:00,,173,,1366.50,30.1,,
,00:29:54,,2.9,20:41,,173,,1367.30,30.2,,
,00:29:55,,2.9,20:41,,172,,1368.20,30.1,,
,00:29:56,,2.8,21:26,,172,,1369.10,30.1,,
,00:29:57,,2.9,20:41,,172,,1370.20,30.2,,
,00:29:58,,3.1,19:21,,172,,1371.30,30.0,,
,00:29:59,,3.2,18:45,,172,,1372.30,30.3,,
,00:30:00,,3.3,18:11,,172,,1373.20,30.1,,
,00:30:01,,3.4,17:39,,172,,1374.20,30.1,,
,00:30:02,,3.5,17:09,,172,,1375.30,30.3,,
,00:30:03,,3.6,16:40,,172,,1376.60,30.3,,
,00:30:04,,3.6,16:40,,172,,1377.90,30.1,,
,00:30:05,,3.6,16:40,,172,,1379.20,30.3,,
,00:30:06,,3.7,16:13,,172,,1380.30,30.3,,
,00:30:07,,3.7,16:13,,172,,1381.30,30.1,,
,00:30:08,,3.7,16:13,,172,,1382.50,30.1,,
,00:30:09,,3.7,16:13,,172,,1383.70,30.3,,
,00:30:10,,3.7,16:13,,172,,1384.70,30.5,,
,00:30:11,,3.7,16:13,,172,,1385.70,30.3,,
,00:30:12,,3.7,16:13,,172,,1386.60,30.3,,
,00:30:13,,3.6,16:40,,172,,1387.30,30.3,,
,00:30:14,,3.5,17:09,,172,,1387.50,30.3,,
,00:30:15,,0.0,00:00,,172,,1387.50,30.3,,
,00:30:16,,0.0,00:00,,172,,1387.50,30.3,,
,00:30:17,,0.0,00:00,,173,,1387.50,30.3,,
,00:30:18,,0.0,00:00,,173,,1387.50,30.4,,
,00:30:19,,0.0,00:00,,173,,1387.50,30.5,,
,00:30:20,,0.0,00:00,,173,,1387.50,30.3,,
,00:30:21,,0.0,00:00,,173,,1387.50,30.4,,
,00:30:22,,0.0,00:00,,173,,1387.50,30.1,,
,00:30:23,,0.0,00:00,,172,,1387.50,30.4,,
,00:30:24,,0.0,00:00,,172,,1387.50,30.4,,
,00:30:25,,0.0,00:00,,172,,1387.50,30.2,,
,00:30:26,,0.0,00:00,,172,,1387.50,30.4,,
,00:30:27,,0.0,00:00,,172,,1387.50,30.4,,
,00:30:28,,0.0,00:00,,172,,1387.50,30.5,,
,00:30:29,,0.0,00:00,,172,,1387.50,30.4,,
,00:30:30,,0.0,00:00,,172,,1387.50,30.4,,
,00:30:31,,0.7,85:43,,172,,1387.50,30.5,,
,00:30:32,,1.5,40:00,,172,,1387.50,30.4,,
,00:30:33,,2.2,27:16,,172,,1387.50,30.5,,
,00:30:34,,2.6,23:05,,172,,1387.50,30.5,,
,00:30:35,,2.5,24:00,,173,,1387.50,30.5,,
,00:30:36,,2.2,27:16,,173,,1387.50,30.5,,
,00:30:37,,1.9,31:35,,173,,1387.50,30.5,,
,00:30:38,,2.0,30:00,,173,,1387.50,30.5,,
,00:30:39,,2.1,28:34,,173,,1387.50,30.5,,
,00:30:40,,2.3,26:05,,173,,1387.50,30.6,,
,00:30:41,,2.4,25:00,,173,,1388.30,30.5,,
,00:30:42,,2.6,23:05,,173,,1388.90,30.5,,
,00:30:43,,2.7,22:13,,173,,1389.70,30.4,,
,00:30:44,,2.9,20:41,,173,,1390.50,30.5,,
,00:30:45,,3.0,20:00,,173,,1391.50,30.5,,
,00:30:46,,3.0,20:00,,173,,1392.90,30.4,,
,00:30:47,,3.0,20:00,,173,,1394.10,30.5,,
,00:30:48,,3.0,20:00,,173,,1395.30,30.5,,
,00:30:49,,3.0,20:00,,173,,1396.30,30.7,,
,00:30:50,,3.0,20:00,,173,,1397.40,30.5,,
,00:30:51,,3.1,19:21,,173,,1398.70,30.5,,
,00:30:52,,3.2,18:45,,173,,1399.90,30.5,,
,00:30:53,,3.2,18:45,,173,,1401.10,30.4,,
,00:30:54,,3.3,18:11,,173,,1402.20,30.5,,
,00:30:55,,3.3,18:11,,173,,1403.30,30.6,,
,00:30:56,,3.4,17:39,,173,,1404.60,30.5,,
,00:30:57,,3.5,17:09,,173,,1405.90,30.5,,
,00:30:58,,3.6,16:40,,173,,1407.10,30.6,,
,00:30:59,,3.6,16:40,,172,,1408.20,30.5,,
,00:31:00,,3.7,16:13,,172,,1409.30,30.5,,
,00:31:01,,3.7,16:13,,172,,1410.50,30.4,,
,00:31:02,,3.7,16:13,,172,,1411.50,30.6,,
,00:31:03,,3.8,15:47,,173,,1412.60,30.5,,
,00:31:04,,3.8,15:47,,173,,1413.60,30.5,,
,00:31:05,,3.8,15:47,,173,,1414.60,30.6,,
,00:31:06,,3.8,15:47,,173,,1415.70,30.6,,
,00:31:07,,3.8,15:47,,173,,1416.90,30.9,,
,00:31:08,,3.8,15:47,,173,,1418.10,30.5,,
,00:31:09,,3.8,15:47,,172,,1419.10,30.6,,
,00:31:10,,3.8,15:47,,172,,1420.00,30.5,,
,00:31:11,,3.8,15:47,,172,,1421.00,30.6,,
,00:31:12,,3.8,15:47,,172,,1422.10,30.6,,
,00:31:13,,3.8,15:47,,173,,1423.10,30.4,,
,00:31:14,,3.8,15:47,,173,,1424.20,30.6,,
,00:31:15,,3.8,15:47,,173,,1425.20,30.6,,
,00:31:16,,3.8,15:47,,173,,1426.10,30.6,,
,00:31:17,,3.8,15:47,,173,,1427.10,30.7,,
,00:31:18,,3.8,15:47,,173,,1428.20,30.6,,
,00:31:19,,3.8,15:47,,173,,1429.20,30.5,,
,00:31:20,,3.8,15:47,,173,,1430.10,30.5,,
,00:31:21,,3.7,16:13,,172,,1431.20,30.7,,
,00:31:22,,3.7,16:13,,172,,1432.10,30.6,,
,00:31:23,,3.6,16:40,,172,,1432.60,30.6,,
,00:31:24,,3.5,17:09,,172,,1433.10,30.5,,
,00:31:25,,3.4,17:39,,172,,1433.70,30.6,,
,00:31:26,,3.4,17:39,,172,,1434.40,30.9,,
,00:31:27,,3.4,17:39,,172,,1434.90,30.6,,
,00:31:28,,3.4,17:39,,172,,1435.60,30.8,,
,00:31:29,,3.4,17:39,,173,,1436.60,30.7,,
,00:31:30,,3.4,17:39,,173,,1437.50,30.9,,
,00:31:31,,3.4,17:39,,173,,1438.00,30.8,,
,00:31:32,,3.4,17:39,,173,,1439.00,30.5,,
,00:31:33,,3.3,18:11,,173,,1440.20,30.8,,
,00:31:34,,3.3,18:11,,173,,1441.30,30.7,,
,00:31:35,,3.4,17:39,,173,,1442.20,30.8,,
,00:31:36,,3.4,17:39,,173,,1443.30,30.8,,
,00:31:37,,3.4,17:39,,173,,1444.20,30.7,,
,00:31:38,,3.5,17:09,,173,,1445.10,30.6,,
,00:31:39,,3.5,17:09,,173,,1446.20,30.7,,
,00:31:40,,3.5,17:09,,173,,1447.70,30.8,,
,00:31:41,,3.6,16:40,,172,,1448.90,30.8,,
,00:31:42,,3.6,16:40,,172,,1450.00,31.0,,
,00:31:43,,3.6,16:40,,172,,1451.10,30.8,,
,00:31:44,,3.6,16:40,,172,,1452.50,30.8,,
,00:31:45,,3.7,16:13,,172,,1453.90,30.8,,
,00:31:46,,3.7,16:13,,172,,1455.00,30.8,,
,00:31:47,,3.7,16:13,,173,,1456.10,30.8,,
,00:31:48,,3.7,16:13,,173,,1456.90,30.8,,
,00:31:49,,3.8,15:47,,173,,1458.00,30.8,,
,00:31:50,,3.8,15:47,,173,,1459.40,30.8,,
,00:31:51,,3.8,15:47,,173,,1460.60,30.9,,
,00:31:52,,3.8,15:47,,173,,1461.60,30.9,,
,00:31:53,,3.8,15:47,,173,,1462.60,30.9,,
,00:31:54,,3.8,15:47,,173,,1463.70,30.9,,
,00:31:55,,3.8,15:47,,173,,1464.80,30.9,,
,00:31:56,,3.8,15:47,,173,,1465.90,30.9,,
,00:31:57,,3.7,16:13,,173,,1467.00,30.9,,
,00:31:58,,3.6,16:40,,173,,1467.80,30.9,,
,00:31:59,,3.6,16:40,,173,,1468.60,30.9,,
,00:32:00,,3.4,17:39,,173,,1469.30,30.9,,
,00:32:01,,3.2,18:45,,173,,1470.10,31.0,,
,00:32:02,,3.1,19:21,,173,,1470.70,30.9,,
,00:32:03,,3.1,19:21,,173,,1471.40,30.9,,
,00:32:04,,3.1,19:21,,173,,1472.10,31.0,,
,00:32:05,,3.1,19:21,,173,,1472.90,30.9,,
,00:32:06,,3.2,18:45,,173,,1473.80,30.9,,
,00:32:07,,3.2,18:45,,173,,1474.70,30.9,,
,00:32:08,,3.1,19:21,,173,,1475.50,30.9,,
,00:32:09,,3.1,19:21,,173,,1476.30,30.8,,
,00:32:10,,3.1,19:21,,173,,1477.20,30.9,,
,00:32:11,,3.1,19:21,,173,,1478.00,31.0,,
,00:32:12,,3.1,19:21,,173,,1478.90,31.0,,
,00:32:13,,3.1,19:21,,173,,1479.70,30.9,,
,00:32:14,,3.2,18:45,,173,,1480.70,31.0,,
,00:32:15,,3.2,18:45,,173,,1481.60,31.0,,
,00:32:16,,3.2,18:45,,173,,1482.60,30.9,,
,00:32:17,,3.3,18:11,,173,,1483.70,31.0,,
,00:32:18,,3.3,18:11,,173,,1484.90,31.0,,
,00:32:19,,3.3,18:11,,173,,1485.90,31.0,,
,00:32:20,,3.3,18:11,,173,,1486.80,31.0,,
,00:32:21,,3.2,18:45,,173,,1487.60,31.0,,
,00:32:22,,3.2,18:45,,173,,1488.20,30.8,,
,00:32:23,,3.2,18:45,,173,,1488.80,31.0,,
,00:32:24,,3.2,18:45,,173,,1489.60,31.0,,
,00:32:25,,3.2,18:45,,173,,1490.20,31.0,,
,00:32:26,,3.2,18:45,,173,,1490.80,31.0,,
,00:32:27,,3.2,18:45,,173,,1491.40,31.0,,
,00:32:28,,3.2,18:45,,173,,1492.50,31.0,,
,00:32:29,,3.2,18:45,,173,,1493.50,31.0,,
,00:32:30,,3.2,18:45,,173,,1494.60,31.1,,
,00:32:31,,3.2,18:45,,173,,1495.40,31.0,,
,00:32:32,,3.2,18:45,,173,,1496.20,31.0,,
,00:32:33,,3.1,19:21,,173,,1496.90,31.0,,
,00:32:34,,3.1,19:21,,173,,1497.70,31.1,,
,00:32:35,,3.1,19:21,,173,,1498.40,31.0,,
,00:32:36,,3.1,19:21,,173,,1499.10,31.0,,
,00:32:37,,3.1,19:21,,173,,1499.80,31.0,,
,00:32:38,,3.1,19:21,,173,,1500.50,31.0,,
,00:32:39,,3.1,19:21,,173,,1501.20,31.1,,
,00:32:40,,3.1,19:21,,173,,1502.10,31.0,,
,00:32:41,,3.1,19:21,,173,,1503.10,31.1,,
,00:32:42,,3.1,19:21,,173,,1504.20,31.0,,
,00:32:43,,3.2,18:45,,173,,1505.00,31.0,,
,00:32:44,,3.3,18:11,,173,,1506.00,31.0,,
,00:32:45,,3.5,17:09,,173,,1507.00,31.0,,
,00:32:46,,3.8,15:47,,173,,1508.50,31.0,,
,00:32:47,,3.9,15:23,,173,,1510.10,31.1,,
,00:32:48,,4.1,14:38,,173,,1511.40,31.1,,
,00:32:49,,4.1,14:38,,173,,1512.60,31.0,,
,00:32:50,,4.0,15:00,,173,,1513.80,31.0,,
,00:32:51,,3.9,15:23,,173,,1514.90,31.0,,
,00:32:52,,3.9,15:23,,173,,1516.00,31.0,,
,00:32:53,,3.8,15:47,,172,,1517.00,31.1,,
,00:32:54,,3.8,15:47,,172,,1517.90,31.0,,
,00:32:55,,3.7,16:13,,172,,1518.70,30.9,,
,00:32:56,,3.6,16:40,,172,,1519.30,31.0,,
,00:32:57,,3.5,17:09,,172,,1520.10,31.0,,
,00:32:58,,3.3,18:11,,172,,1520.80,31.0,,
,00:32:59,,0.0,00:00,,172,,1521.10,31.0,,
,00:33:00,,0.0,00:00,,172,,1521.10,31.0,,
,00:33:01,,0.0,00:00,,173,,1521.10,31.1,,
,00:33:02,,0.0,00:00,,173,,1521.10,31.0,,
,00:33:03,,0.0,00:00,,173,,1521.10,31.0,,
,00:33:04,,0.0,00:00,,173,,1521.10,31.0,,
,00:33:05,,1.1,54:33,,173,,1521.10,31.0,,
,00:33:06,,1.8,33:20,,173,,1521.10,31.0,,
,00:33:07,,2.4,25:00,,173,,1521.10,31.3,,
,00:33:08,,2.9,20:41,,173,,1521.10,31.1,,
,00:33:09,,3.0,20:00,,173,,1521.10,31.0,,
,00:33:10,,3.0,20:00,,173,,1522.10,31.0,,
,00:33:11,,2.6,23:05,,173,,1523.20,31.0,,
,00:33:12,,2.3,26:05,,173,,1524.30,31.1,,
,00:33:13,,2.1,28:34,,173,,1525.30,31.1,,
,00:33:14,,2.0,30:00,,173,,1526.20,31.0,,
,00:33:15,,2.0,30:00,,173,,1527.10,31.1,,
,00:33:16,,2.2,27:16,,173,,1527.90,31.0,,
,00:33:17,,2.6,23:05,,173,,1528.50,31.3,,
,00:33:18,,2.9,20:41,,173,,1529.30,31.1,,
,00:33:19,,3.0,20:00,,173,,1530.20,31.0,,
,00:33:20,,3.0,20:00,,173,,1531.10,31.0,,
,00:33:21,,3.0,20:00,,172,,1532.00,31.0,,
,00:33:22,,3.0,20:00,,172,,1533.00,31.1,,
,00:33:23,,2.8,21:26,,172,,1534.10,31.0,,
,00:33:24,,2.8,21:26,,172,,1535.10,31.0,,
,00:33:25,,2.7,22:13,,173,,1536.10,31.1,,
,00:33:26,,2.7,22:13,,173,,1537.00,31.3,,
,00:33:27,,2.7,22:13,,173,,1538.00,31.0,,
,00:33:28,,2.7,22:13,,173,,1538.80,31.0,,
,00:33:29,,2.6,23:05,,173,,1539.50,31.1,,
,00:33:30,,2.8,21:26,,173,,1540.40,31.0,,
,00:33:31,,2.9,20:41,,173,,1541.50,31.1,,
,00:33:32,,3.0,20:00,,173,,1542.60,31.0,,
,00:33:33,,3.1,19:21,,173,,1543.70,31.0,,
,00:33:34,,3.1,19:21,,173,,1544.70,31.0,,
,00:33:35,,3.1,19:21,,173,,1545.70,31.0,,
,00:33:36,,3.1,19:21,,173,,1546.50,31.0,,
,00:33:37,,3.2,18:45,,173,,1547.20,31.0,,
,00:33:38,,3.1,19:21,,173,,1548.30,31.0,,
,00:33:39,,3.1,19:21,,173,,1549.20,31.0,,
,00:33:40,,3.2,18:45,,173,,1550.00,31.0,,
,00:33:41,,3.2,18:45,,173,,1550.80,31.1,,
,00:33:42,,3.2,18:45,,173,,1551.70,31.0,,
,00:33:43,,3.2,18:45,,174,,1552.60,31.0,,
,00:33:44,,3.2,18:45,,174,,1553.50,31.0,,
,00:33:45,,3.1,19:21,,174,,1554.30,31.0,,
,00:33:46,,3.1,19:21,,174,,1555.10,31.0,,
,00:33:47,,0.0,00:00,,173,,1555.70,31.0,,
,00:33:48,,1.4,42:51,,173,,1555.70,31.0,,
,00:33:49,,2.2,27:16,,173,,1555.90,31.0,,
,00:33:50,,2.4,25:00,,173,,1556.80,31.0,,
,00:33:51,,2.1,28:34,,173,,1557.60,31.0,,
,00:33:52,,1.8,33:20,,173,,1558.30,31.0,,
,00:33:53,,1.4,42:51,,173,,1558.90,31.1,,
,00:33:54,,0.0,00:00,,173,,1559.50,31.0,,
,00:33:55,,0.0,00:00,,173,,1559.50,31.0,,
,00:33:56,,0.0,00:00,,173,,1559.50,31.0,,
,00:33:57,,0.0,00:00,,173,,1559.50,31.0,,
,00:33:58,,0.0,00:00,,173,,1559.50,31.0,,
,00:33:59,,1.4,42:51,,173,,1559.50,31.0,,
,00:34:00,,1.4,42:51,,173,,1559.50,30.9,,
,00:34:01,,1.1,54:33,,173,,1559.90,31.0,,
,00:34:02,,0.7,85:43,,173,,1560.10,31.0,,
,00:34:03,,0.6,100:00,,173,,1560.50,31.0,,
,00:34:04,,0.0,00:00,,173,,1561.00,30.9,,
,00:34:05,,0.0,00:00,,173,,1561.00,31.0,,
,00:34:06,,0.0,00:00,,173,,1561.00,31.0,,
,00:34:07,,0.0,00:00,,173,,1561.00,31.0,,
,00:34:08,,0.0,00:00,,173,,1561.00,31.0,,
,00:34:09,,0.0,00:00,,173,,1561.00,31.0,,
,00:34:10,,0.0,00:00,,173,,1561.00,31.0,,
,00:34:11,,0.0,00:00,,173,,1561.00,31.1,,
,00:34:12,,0.0,00:00,,173,,1561.00,31.0,,
,00:34:13,,0.0,00:00,,173,,1561.00,31.0,,
,00:34:14,,1.1,54:33,,173,,1561.00,31.0,,
,00:34:15,,0.0,00:00,,173,,1561.00,31.1,,
,00:34:16,,0.0,00:00,,173,,1561.00,31.0,,
,00:34:17,,0.0,00:00,,173,,1561.00,31.0,,
,00:34:18,,1.1,54:33,,173,,1561.00,31.0,,
,00:34:19,,1.6,37:30,,174,,1562.00,31.0,,
,00:34:20,,1.9,31:35,,174,,1562.90,31.0,,
,00:34:21,,2.0,30:00,,174,,1563.90,30.9,,
,00:34:22,,2.0,30:00,,174,,1564.80,31.0,,
,00:34:23,,1.9,31:35,,174,,1565.60,31.0,,
,00:34:24,,1.8,33:20,,174,,1566.40,31.0,,
,00:34:25,,0.0,00:00,,174,,1567.10,31.0,,
,00:34:26,,0.0,00:00,,174,,1567.10,31.0,,
,00:34:27,,0.0,00:00,,174,,1567.10,31.0,,
,00:34:28,,0.0,00:00,,174,,1567.10,30.9,,
,00:34:29,,0.0,00:00,,174,,1567.10,31.0,,
,00:34:30,,0.0,00:00,,174,,1567.10,30.9,,
,00:34:31,,0.0,00:00,,174,,1567.10,31.0,,
,00:34:32,,0.0,00:00,,174,,1567.10,31.0,,
,00:34:33,,0.0,00:00,,174,,1567.10,30.9,,
,00:34:34,,0.0,00:00,,174,,1567.10,31.0,,
,00:34:35,,0.0,00:00,,174,,1567.10,31.0,,
,00:34:36,,0.0,00:00,,174,,1567.10,30.9,,
,00:34:37,,0.0,00:00,,174,,1567.10,31.0,,
,00:34:38,,0.0,00:00,,174,,1567.10,31.0,,
,00:34:39,,1.1,54:33,,174,,1567.10,31.0,,
,00:34:40,,1.8,33:20,,174,,1567.10,31.0,,
,00:34:41,,2.0,30:00,,174,,1567.10,31.0,,
,00:34:42,,1.7,35:18,,174,,1567.10,31.0,,
,00:34:43,,1.2,50:00,,174,,1567.80,30.9,,
,00:34:44,,0.6,100:00,,174,,1568.30,31.0,,
,00:34:45,,0.0,00:00,,174,,1568.90,31.0,,
,00:34:46,,0.0,00:00,,174,,1568.90,31.0,,
,00:34:47,,0.0,00:00,,174,,1568.90,31.0,,
,00:34:48,,1.0,60:00,,174,,1568.90,31.0,,
,00:34:49,,1.7,35:18,,174,,1569.10,31.1,,
,00:34:50,,2.2,27:16,,174,,1569.80,31.0,,
,00:34:51,,2.3,26:05,,174,,1570.20,31.0,,
,00:34:52,,2.2,27:16,,174,,1570.80,31.0,,
,00:34:53,,2.2,27:16,,174,,1571.50,31.0,,
,00:34:54,,2.3,26:05,,174,,1572.40,31.0,,
,00:34:55,,2.6,23:05,,174,,1573.50,30.9,,
,00:34:56,,2.7,22:13,,174,,1574.70,31.0,,
,00:34:57,,2.7,22:13,,173,,1575.80,31.0,,
,00:34:58,,2.6,23:05,,173,,1576.70,31.0,,
,00:34:59,,2.7,22:13,,173,,1577.60,31.0,,
,00:35:00,,2.9,20:41,,173,,1578.60,31.0,,
,00:35:01,,2.8,21:26,,173,,1579.70,31.0,,
,00:35:02,,2.7,22:13,,173,,1580.60,31.0,,
,00:35:03,,2.7,22:13,,173,,1581.40,31.0,,
,00:35:04,,2.7,22:13,,173,,1582.30,31.1,,
,00:35:05,,2.6,23:05,,173,,1583.20,31.0,,
,00:35:06,,2.5,24:00,,173,,1583.90,31.0,,
,00:35:07,,2.5,24:00,,173,,1584.70,31.1,,
,00:35:08,,2.4,25:00,,173,,1585.50,31.0,,
,00:35:09,,2.4,25:00,,173,,1586.30,31.0,,
,00:35:10,,2.4,25:00,,173,,1587.00,31.0,,
,00:35:11,,2.5,24:00,,174,,1587.90,31.0,,
,00:35:12,,2.5,24:00,,174,,1588.80,31.0,,
,00:35:13,,2.7,22:13,,174,,1589.80,31.1,,
,00:35:14,,2.7,22:13,,174,,1590.80,31.2,,
,00:35:15,,2.6,23:05,,174,,1591.50,31.0,,
,00:35:16,,2.4,25:00,,174,,1592.00,31.0,,
,00:35:17,,0.0,00:00,,174,,1592.40,31.0,,
,00:35:18,,1.1,54:33,,174,,1592.40,31.0,,
,00:35:19,,1.7,35:18,,174,,1592.40,31.0,,
,00:35:20,,2.2,27:16,,174,,1592.70,31.0,,
,00:35:21,,2.4,25:00,,174,,1593.00,31.0,,
,00:35:22,,2.6,23:05,,174,,1593.50,31.0,,
,00:35:23,,2.6,23:05,,174,,1594.00,31.0,,
,00:35:24,,2.5,24:00,,174,,1595.00,31.0,,
,00:35:25,,2.4,25:00,,174,,1596.10,30.9,,
,00:35:26,,2.5,24:00,,174,,1597.20,31.1,,
,00:35:27,,2.8,21:26,,174,,1598.30,31.0,,
,00:35:28,,2.9,20:41,,174,,1599.60,31.0,,
,00:35:29,,2.9,20:41,,174,,1600.40,31.0,,
,00:35:30,,3.0,20:00,,174,,1601.50,31.0,,
,00:35:31,,3.1,19:21,,174,,1602.50,31.0,,
,00:35:32,,3.0,20:00,,174,,1603.50,31.0,,
,00:35:33,,3.0,20:00,,174,,1604.50,31.0,,
,00:35:34,,2.9,20:41,,174,,1605.50,31.1,,
,00:35:35,,2.7,22:13,,174,,1606.40,31.1,,
,00:35:36,,2.6,23:05,,174,,1607.10,31.0,,
,00:35:37,,2.5,24:00,,174,,1607.80,31.0,,
,00:35:38,,2.5,24:00,,174,,1608.60,31.2,,
,00:35:39,,2.6,23:05,,174,,1609.50,31.1,,
,00:35:40,,2.8,21:26,,174,,1610.60,31.0,,
,00:35:41,,2.8,21:26,,174,,1611.70,31.2,,
,00:35:42,,2.9,20:41,,174,,1612.80,31.0,,
,00:35:43,,3.1,19:21,,174,,1613.90,31.0,,
,00:35:44,,3.2,18:45,,174,,1615.10,31.1,,
,00:35:45,,3.2,18:45,,174,,1616.40,31.0,,
,00:35:46,,3.2,18:45,,174,,1617.50,31.1,,
,00:35:47,,3.2,18:45,,174,,1618.40,31.0,,
,00:35:48,,3.2,18:45,,174,,1619.20,31.0,,
,00:35:49,,3.1,19:21,,174,,1619.80,31.0,,
,00:35:50,,3.1,19:21,,174,,1620.40,31.1,,
,00:35:51,,3.1,19:21,,174,,1620.90,31.1,,
,00:35:52,,3.0,20:00,,174,,1621.70,31.0,,
,00:35:53,,2.9,20:41,,174,,1622.40,31.3,,
,00:35:54,,0.0,00:00,,174,,1622.80,31.0,,
,00:35:55,,0.0,00:00,,174,,1622.80,31.0,,
,00:35:56,,0.0,00:00,,174,,1622.80,31.0,,
,00:35:57,,0.0,00:00,,174,,1622.80,30.8,,
,00:35:58,,0.0,00:00,,174,,1622.80,31.0,,
,00:35:59,,0.0,00:00,,174,,1622.80,31.1,,
,00:36:00,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:01,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:02,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:03,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:04,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:05,,0.0,00:00,,174,,1622.80,31.1,,
,00:36:06,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:07,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:08,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:09,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:10,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:11,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:12,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:13,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:14,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:15,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:16,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:17,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:18,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:19,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:20,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:21,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:22,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:23,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:24,,0.0,00:00,,173,,1622.80,31.1,,
,00:36:25,,0.0,00:00,,173,,1622.80,31.1,,
,00:36:26,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:27,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:28,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:29,,0.0,00:00,,173,,1622.80,31.0,,
,00:36:30,,0.0,00:00,,173,,1622.80,30.9,,
,00:36:31,,0.0,00:00,,174,,1622.80,31.0,,
,00:36:32,,1.2,50:00,,174,,1622.80,31.0,,
,00:36:33,,1.9,31:35,,174,,1622.80,31.2,,
,00:36:34,,2.5,24:00,,174,,1622.80,31.1,,
,00:36:35,,2.6,23:05,,174,,1622.80,31.0,,
,00:36:36,,2.8,21:26,,174,,1622.80,31.0,,
,00:36:37,,2.9,20:41,,174,,1623.40,31.0,,
,00:36:38,,3.1,19:21,,174,,1624.70,31.0,,
,00:36:39,,3.2,18:45,,174,,1626.00,31.4,,
,00:36:40,,3.1,19:21,,174,,1627.30,31.0,,
,00:36:41,,3.2,18:45,,174,,1628.60,31.1,,
,00:36:42,,3.4,17:39,,174,,1629.70,31.1,,
,00:36:43,,3.8,15:47,,174,,1631.00,31.1,,
,00:36:44,,3.8,15:47,,174,,1632.20,31.0,,
,00:36:45,,3.6,16:40,,174,,1633.30,31.1,,
,00:36:46,,3.2,18:45,,174,,1634.50,31.1,,
,00:36:47,,3.2,18:45,,174,,1635.20,31.1,,
,00:36:48,,3.1,19:21,,174,,1636.20,31.1,,
,00:36:49,,3.1,19:21,,174,,1637.20,31.1,,
,00:36:50,,3.1,19:21,,174,,1638.30,31.1,,
,00:36:51,,3.1,19:21,,174,,1639.50,31.0,,
,00:36:52,,3.0,20:00,,174,,1640.40,31.0,,
,00:36:53,,2.9,20:41,,174,,1641.10,31.0,,
,00:36:54,,2.8,21:26,,174,,1641.80,31.1,,
,00:36:55,,2.7,22:13,,175,,1642.60,31.0,,
,00:36:56,,2.6,23:05,,175,,1643.40,31.1,,
,00:36:57,,2.7,22:13,,175,,1644.20,30.8,,
,00:36:58,,2.8,21:26,,175,,1645.10,31.0,,
,00:36:59,,2.9,20:41,,176,,1646.00,31.0,,
,00:37:00,,3.0,20:00,,176,,1646.80,31.0,,
,00:37:01,,3.0,20:00,,176,,1647.60,31.0,,
,00:37:02,,3.0,20:00,,176,,1648.50,31.1,,
,00:37:03,,3.0,20:00,,176,,1649.40,31.0,,
,00:37:04,,3.0,20:00,,176,,1650.30,31.0,,
,00:37:05,,3.0,20:00,,176,,1651.10,31.1,,
,00:37:06,,3.1,19:21,,176,,1651.90,31.0,,
